"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"TD","121",71.39,141.1,NA,NA,286.2,293.97,0.0112985501477029,0.47720368436589,NA
"TD","122",83.61,122.67,NA,NA,249.34,257.11,0,0.481652818396132,NA
"TD","123",86.39,105.22,NA,NA,214.44,222.21,0,0.604517467733051,NA
"TD","124",51.11,234.14,NA,NA,472.28,480.05,0.01,0.01,NA
"TD","125",88.89,92.4,NA,NA,188.8,196.57,0,0.751999920382541,NA
"TD","126",61.94,210.26,NA,NA,424.52,432.29,0.0940014327392292,0.0622342919674472,NA
"TD","127",94.72,69.63,NA,NA,143.26,151.03,0,0.928709169702683,NA
"TD","128",84.72,148.71,NA,NA,301.42,309.19,0,0.579902577771131,NA
"TD","129",97.22,32.44,NA,NA,68.88,76.65,0,1.21795537400468,NA
"RSTD","1",57.78,229.76,NA,NA,465.52,477.18,0.00716564509962999,0,0.0312955222916956
"RSTD","2",70.83,173.69,NA,NA,353.38,365.04,0,0,0.28206414060822
"RSTD","3",89.44,80.33,NA,NA,166.66,178.32,0,0.0151176971723871,0.635576637023456
"RSTD","4",90.28,69.64,NA,NA,145.28,156.94,0.00267459474193068,0,0.902321234226022
"RSTD","5",95.28,50.26,NA,NA,106.52,118.18,0,0.114868032338092,1.19174335814348
"RSTD","6",84.44,114.04,NA,NA,234.08,245.74,0.0219498255067625,0.782898820529183,0.624784105693535
"RSTD","7",88.61,85.71,NA,NA,177.42,189.08,0,0,0.69710864462635
"RSTD","8",60,209.23,NA,NA,424.46,436.12,0.217538742727682,0.318079507758773,0.056658444983929
"RSTD","9",59.72,205.62,NA,NA,417.24,428.9,0.0594118061301749,0.107489766097218,0.0531064548556394
"RSTD","10",96.94,36.94,NA,NA,79.88,91.54,0,0.987886089730308,1.35717142716313
"RSTD","11",56.39,228.16,NA,NA,462.32,473.98,0.663469275978787,0.898939104740048,0.0555027379650171
"RSTD","12",63.61,192.8,NA,NA,391.6,403.26,0.0608448618481542,0.303931394293356,0.059911549910103
"RSTD","13",92.5,56.49,NA,NA,118.98,130.64,0,0,0.827281131082842
"RSTD","14",83.89,222.59,NA,NA,451.18,462.84,0.0858229823475472,0.360634909448576,4.55748979976421
"RSTD","15",89.17,163.64,NA,NA,333.28,344.94,0.0451901325131236,0.248526210976398,4.0325600296953
"RSTD","16",96.39,35.81,NA,NA,77.62,89.28,0,0.0235271659884417,1.09304542667034
"RSTD","17",68.61,195.81,NA,NA,397.62,409.28,0.140131835293196,0.00386499443937715,0.0478232768113333
"RSTD","18",60.56,219.18,NA,NA,444.36,456.02,0,0.0054252405681954,0.0402814117010864
"RSTD","19",60.56,218.26,NA,NA,442.52,454.18,0,0,0.04304839926009
"RSTD","20",96.39,36.47,NA,NA,78.94,90.6,0,0.130248200428981,1.20643678652712
"RSTD","21",96.39,38.96,NA,NA,83.92,95.58,0,0,0.991839795110656
"RSTD","22",95.28,42.54,NA,NA,91.08,102.74,0,0.0923448543763251,0.969386157612804
"RSTD","23",95.83,43.17,NA,NA,92.34,104,0,0,0.979351937587647
"RSTD","24",92.78,109.99,NA,NA,225.98,237.64,0.0126566546041282,0.755051225934954,3.72702202267123
"RSTD","25",50.56,230.67,NA,NA,467.34,479,0.01,0.01,0.01
"RSTD","26",48.06,265.7,NA,NA,537.4,549.06,0.01,0.01,0.01
"RSTD","27",92.22,65.66,NA,NA,137.32,148.98,0,0,0.836197459274635
"RSTD","28",55.56,226.12,NA,NA,458.24,469.9,0.01,0.01,0.01
"RSTD","29",86.67,123.1,NA,NA,252.2,263.86,0.0018774628059417,0,0.675499174443831
"RSTD","31",93.33,57.93,NA,NA,121.86,133.52,0,0,0.838895247054125
"RSTD","32",87.5,118.57,NA,NA,243.14,254.8,0.0326743113000436,0.878027283040327,0.704401784608305
"RSTD","34",98.33,27.28,NA,NA,60.56,72.22,0.0253927147390565,0.248770680097144,5.45564671209273
"RSTD","35",91.67,75.92,NA,NA,157.84,169.5,0.0652551580758625,0.737683616638062,0.936593150122656
"RSTD","36",88.61,92.18,NA,NA,190.36,202.02,0,0,0.70535014689455
"RSTD","37",90.83,88.83,NA,NA,183.66,195.32,0,0.025435065953726,0.721022800194457
"RSTD","38",91.11,142.15,NA,NA,290.3,301.96,0.663020454065094,0.0342194924647101,6.70864510917755
"RSTD","39",50.56,232.04,NA,NA,470.08,481.74,0,0,0.025342769848267
"RSTD","40",79.17,121.93,NA,NA,249.86,261.52,0.0064052211038159,0,0.61525995068215
"RSTD","41",60.56,218.57,NA,NA,443.14,454.8,0.106920022500321,0.130709173783062,0.0458998133097346
"RSTD","42",53.06,223.17,NA,NA,452.34,464,0.01,0.01,0.01
"RSTD","43",95.83,39.27,NA,NA,84.54,96.2,0,0.0113163216916284,1.00087938273603
"RSTD","44",60.83,215.23,NA,NA,436.46,448.12,0.160360467272617,0.158979663479394,0.0365128854964386
"RSTD","45",91.11,65.82,NA,NA,137.64,149.3,0,0,0.788335507201977
"RSTD","46",61.11,203.43,NA,NA,412.86,424.52,0.155765500183458,0.202274149210818,0.0925526683378104
"RSTD","47",49.44,240.99,NA,NA,487.98,499.64,0.01,0.01,0.01
"RSTD","48",53.33,222.98,NA,NA,451.96,463.62,0.0803431068118751,0.0617260111752149,0.0318281604648335
"RSTD","49",91.94,82.12,NA,NA,170.24,181.9,0,0.00910673219165534,0.748949592753226
"RSTD","50",67.5,172.16,NA,NA,350.32,361.98,0.166353304669195,0,0.0787179814898998
"RSTD","51",87.78,113.63,NA,NA,233.26,244.92,0,0,0.628271124131192
"RSTD","52",54.72,238.35,NA,NA,482.7,494.36,0.166585591949533,0.237490107907199,0.024123936337048
"RSTD","53",89.44,155.87,NA,NA,317.74,329.4,0.0496030520594781,0.316303902136903,7.19312635735932
"RSTD","54",82.5,167.62,NA,NA,341.24,352.9,0.0213836358889869,0.848580957709718,0.481447751769974
"RSTD","55",61.11,230.43,NA,NA,466.86,478.52,0.01,0.01,0.01
"RSTD","56",91.11,73.32,NA,NA,152.64,164.3,0,0,0.798311197764732
"RSTD","57",98.33,18.77,NA,NA,43.54,55.2,0,0.885990570978425,9.05513510142762
"RSTD","58",90.28,86.06,NA,NA,178.12,189.78,0,0,0.734670396205374
"RSTD","59",90.83,71.72,NA,NA,149.44,161.1,0,0,0.777309218444107
"RSTD","60",62.22,177.2,NA,NA,360.4,372.06,0.0333489168728471,0,0.116160442813277
"RSTD","61",81.67,121.67,NA,NA,249.34,261,0,0.00219935899965676,0.522509921122861
"RSTD","62",55.56,222.56,NA,NA,451.12,462.78,0.0653719031534367,0.00651828892827362,0.0406958825089245
"RSTD","63",97.5,23.65,NA,NA,53.3,64.96,0,0.373990283671374,1.2765353141662
