"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","117",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","118",100,242.38,NA,NA,490.76,502.42,1e-05,1e-05,1e-05
"RSTD","119",100,242.37,NA,NA,490.74,502.4,9.99999999570719e-06,1e-05,9.99999999570719e-06
"RSTD","120",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","121",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","122",100,181.71,NA,NA,369.42,381.08,1e-05,1e-05,10
"RSTD","123",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","124",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,1e-05
"RSTD","125",100,89.4,NA,NA,184.8,196.46,1e-05,1e-05,10
"RSTD","126",100,240.85,NA,NA,487.7,499.36,0.000810618181969998,1e-05,0.00173228305412017
"RSTD","127",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","128",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"RSTD","129",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","1",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","2",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","3",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","4",100,54.46,NA,NA,114.92,126.58,0.00435364376933805,0.643641611727394,9.99906837485316
"Utility","5",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","6",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","7",100,137.09,NA,NA,280.18,291.84,1,0.868719493427819,1.25786401781027
"Utility","8",100,69.88,NA,NA,145.76,157.42,0.00686889860021671,0.630853785063051,10
"Utility","9",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","10",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","11",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","12",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","13",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","14",100,90.09,NA,NA,186.18,197.84,0,1,10
"Utility","15",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,9.99999999551194e-06
"Utility","16",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","17",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","18",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","19",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","20",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","21",100,242.31,NA,NA,490.62,502.28,1e-05,1e-05,9.99999999268706e-06
"Utility","22",100,34.02,NA,NA,74.04,85.7,0,0.86727346966345,10
"Utility","23",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","24",100,99.32,NA,NA,204.64,216.3,0,1,10
"Utility","25",100,242.31,NA,NA,490.62,502.28,1e-05,1e-05,9.99999999265206e-06
"Utility","26",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","27",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","28",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","29",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","31",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","32",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","34",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","35",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","36",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","37",100,242.31,NA,NA,490.62,502.28,1e-05,1e-05,9.99999999265206e-06
"Utility","38",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","39",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","40",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","41",100,99.32,NA,NA,204.64,216.3,0,1,10
"Utility","42",100,27.15,NA,NA,60.3,71.96,0,0.545927327693797,10
"Utility","43",100,35.39,NA,NA,76.78,88.44,0,0.782857394093073,10
"Utility","44",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","45",100,62.4,NA,NA,130.8,142.46,0,1,10
"Utility","46",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","47",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","48",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","49",100,70.44,NA,NA,146.88,158.54,0,0.4860698230479,10
"Utility","50",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","51",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","52",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,1e-05
"Utility","53",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","54",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","55",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","56",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","57",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","58",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","59",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","60",100,144.49,NA,NA,294.98,306.64,0.728663486659528,0.43597299348175,10
"Utility","61",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","62",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999432379e-06
"Utility","63",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","64",100,34.27,NA,NA,74.54,86.2,0,0.530110260820149,10
"Utility","65",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","67",100,116.17,NA,NA,238.34,250,0.00243371260647538,0.438335006521082,9.97085244252759
"Utility","68",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","69",100,240.21,NA,NA,486.42,498.08,9.99999858778752e-06,0,0.129209703441305
"Utility","70",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","71",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","72",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999439691e-06
"Utility","73",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","74",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","75",100,76.24,NA,NA,158.48,170.14,0,1,10
"Utility","76",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","77",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","78",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","79",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","80",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.9999999976574e-06
"Utility","81",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","82",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","83",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999457305e-06
"Utility","84",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","85",100,207.1,NA,NA,420.2,431.86,1,1,0.0379892815506924
"Utility","86",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","87",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","88",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.9999999976478e-06
"Utility","89",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
"Utility","90",100,193.29,NA,NA,392.58,404.24,0,0.248826716593857,10
"Utility","91",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","92",100,211.06,NA,NA,428.12,439.78,0.543429540869406,1,0.0333073765521296
"Utility","93",100,242.36,NA,NA,490.72,502.38,1e-05,1e-05,9.99999999433887e-06
