"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"Utility","48",100,157.71,NA,NA,321.42,333.08,0,0.560140627902001,3.81005040021443
"Utility","49",100,70.45,NA,NA,146.9,158.56,0,0.590368770062923,5.70775997638702
"Utility","50",100,241.49,NA,NA,488.98,500.64,0.0435562715865672,0.353911156591494,9.66318585916485
"Utility","51",100,122.51,NA,NA,251.02,262.68,0,0.761131821200252,2.22229199609535
"Utility","52",100,224.92,NA,NA,455.84,467.5,0.98753622546792,0.419053869321942,9.69727416429669
"Utility","53",100,112.14,NA,NA,230.28,241.94,0,0.441358160343952,9.39507124224474
"Utility","54",100,186.79,NA,NA,379.58,391.24,0,0.49972178041935,6.40567941720769
"Utility","55",100,46.28,NA,NA,98.56,110.22,0,0.737480282783508,3.59934119717979
"Utility","56",100,63.85,NA,NA,133.7,145.36,0,0.896966933301883,1.41094539711082
"Utility","57",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","58",100,84.19,NA,NA,174.38,186.04,0,0.510179061559029,8.63638736266148
"Utility","59",100,61.6,NA,NA,129.2,140.86,0,0.787631006822534,2.19774861326209
"Utility","60",100,96.74,NA,NA,199.48,211.14,0.0199597254395485,0.879542352759984,1.91594436128389
"Utility","61",100,120.85,NA,NA,247.7,259.36,0,0.78045852528885,1.64219518216157
"Utility","62",100,199.66,NA,NA,405.32,416.98,0.014643624022767,0.659251004639373,2.01322510366072
"Utility","63",100,117.77,NA,NA,241.54,253.2,0.98830086668022,0.928710028529167,2.68411874771118
"Utility","64",100,91.4,NA,NA,188.8,200.46,0.993095738755073,0.623915463685989,6.80389398219995
"Utility","65",100,113.17,NA,NA,232.34,244,0,0.648415517876856,3.77558546946966
"Utility","67",100,116.59,NA,NA,239.18,250.84,0.00810504204416873,0.809244466538075,1.67732425018107
"Utility","68",100,207.66,NA,NA,421.32,432.98,0.956702623516321,0.453248513093058,8.64977805405215
"Utility","69",100,240.22,NA,NA,486.44,498.1,0.00975126432126672,0.323215425480157,0.0426628347486258
"Utility","70",100,77.9,NA,NA,161.8,173.46,0,0.715398222208023,2.71059162612835
"Utility","71",100,228.1,NA,NA,462.2,473.86,0.0238539576530457,0.140846885740757,0.638883467604268
"Utility","72",100,242.23,NA,NA,490.46,502.12,1e-05,1e-05,6.78270673971462e-05
"Utility","73",100,77.41,NA,NA,160.82,172.48,0,0.616736460506218,6.31206712522544
"Utility","74",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","75",100,63.08,NA,NA,132.16,143.82,0,0.532678332179785,7.55868070281576
"Utility","76",100,209.14,NA,NA,424.28,435.94,0,0.380424562920894,9.39320134493437
"Utility","77",100,162.8,NA,NA,331.6,343.26,0.93086518443306,0.846642214831643,1.41003340424613
"Utility","78",100,46.98,NA,NA,99.96,111.62,0.00774899259611964,0.867373742163181,4.98885436030105
"Utility","79",100,97.85,NA,NA,201.7,213.36,0,0.855955332517624,1.4160812869668
"Utility","80",100,95.5,NA,NA,197,208.66,0.00426256695615209,0.908401363063604,1.09049910889769
"Utility","81",100,103.24,NA,NA,212.48,224.14,0.00152125582098961,0.986487790942192,1.52029105275869
"Utility","82",100,158.31,NA,NA,322.62,334.28,0.96601267295523,0.628352092740897,6.41363824682776
"Utility","83",100,155.1,NA,NA,316.2,327.86,0.988955645763781,0.891988613117064,1.28307949801853
"Utility","84",100,80.86,NA,NA,167.72,179.38,0.00152125582098961,0.915197819471359,6.36513864831829
"Utility","85",100,186.69,NA,NA,379.38,391.04,0.991450305096805,0.462229259312153,7.2292081902342
"Utility","86",100,85.21,NA,NA,176.42,188.08,0.995561920106411,0.741043040470686,4.48287016636345
"Utility","87",100,154.68,NA,NA,315.36,327.02,0,0.609291152097285,3.58473331540949
"Utility","88",100,227.43,NA,NA,460.86,472.52,0.238559499382973,0.428527683019638,0.190474924180984
"Utility","89",100,86.74,NA,NA,179.48,191.14,0,0.753984771567048,2.00051669694949
"Utility","90",100,194.63,NA,NA,395.26,406.92,0,0.695276072714478,0.937374135028899
"Utility","91",100,178.53,NA,NA,363.06,374.72,0.988856714218855,0.446572676301003,9.6750885786023
"Utility","92",100,190.05,NA,NA,386.1,397.76,0.958017036318779,0.766928254705832,1.91871761903167
"Utility","93",100,192.18,NA,NA,390.36,402.02,0.945344340056181,0.967090588063002,0.555981664467931
"Utility","94",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","95",100,119.18,NA,NA,244.36,256.02,0,0.791414506807996,1.56963859755376
"Utility","96",100,166.02,NA,NA,338.04,349.7,0,0.526370421051979,4.66077945964241
"Utility","97",100,65.54,NA,NA,137.08,148.74,0.0027813911157092,0.842373746540592,1.70744842501187
"Utility","98",100,133.49,NA,NA,272.98,284.64,0,0.922103424905799,0.756240475922823
"Utility","99",100,152.1,NA,NA,310.2,321.86,0.994110852479935,0.77731927257264,3.0494569044323
"Utility","100",100,76.94,NA,NA,159.88,171.54,0,0.833362514335022,1.85854473400605
"Utility","101",100,179.56,NA,NA,365.12,376.78,0,0.424284249544144,5.9980041384697
"Utility","102",100,112.85,NA,NA,231.7,243.36,0.948215022683144,0.64769738263567,6.37229770829435
"Utility","103",100,110.66,NA,NA,227.32,238.98,0,0.852777488955326,2.07660038582981
"Utility","104",100,34.71,NA,NA,75.42,87.08,0.00152125582098961,0.915197819471359,6.36513864831829
"Utility","105",100,59.04,NA,NA,124.08,135.74,0,0.928801063448191,1.38021185560171
"Utility","106",100,90.35,NA,NA,186.7,198.36,0,0.458893377450295,9.54127807985821
"Utility","107",100,153.31,NA,NA,312.62,324.28,0.0258126639024156,0.982470037543115,1.27989575575447
"Utility","108",100,186.45,NA,NA,378.9,390.56,0.984514623880386,0.518811509944499,5.48488785373047
"Utility","109",100,155.95,NA,NA,317.9,329.56,0.0110947135022456,0.570827111691756,3.64863898256624
"Utility","110",100,66.09,NA,NA,138.18,149.84,0.00152125582098961,0.741495847702026,4.79043141007423
"Utility","111",100,117.19,NA,NA,240.38,252.04,0.95607687428128,0.529899993256549,8.08977188542485
"Utility","113",100,114.19,NA,NA,234.38,246.04,0,0.598290480673313,5.23707355721854
"Utility","114",100,95.71,NA,NA,197.42,209.08,0,0.458893377450295,9.74718863760775
"Utility","115",100,148.1,NA,NA,302.2,313.86,0.0207850875850504,0.548925250768661,6.6317925436382
"Utility","116",100,219.66,NA,NA,445.32,456.98,0.605943560600281,0.718823570758104,0.0821315778961182
"Utility","117",100,172.82,NA,NA,351.64,363.3,0,0.560871690511703,2.95749550733376
"Utility","118",100,128.93,NA,NA,263.86,275.52,0.991561188362539,0.63635778427124,4.19506950514221
"Utility","119",100,71.63,NA,NA,149.26,160.92,0.98557118140161,0.932337000966072,4.26616080688143
"Utility","120",100,232.06,NA,NA,470.12,481.78,0.0922708601587398,0.105376356401067,0.770252513008356
"Utility","121",100,163.75,NA,NA,333.5,345.16,0.944162134081125,0.751891827676445,1.67594139277935
"Utility","122",100,115.58,NA,NA,237.16,248.82,0,0.620045565068722,3.16427433174249
"Utility","123",100,107.1,NA,NA,220.2,231.86,0,0.711164131760597,2.69879191206598
"Utility","124",100,144.56,NA,NA,295.12,306.78,0.997519278200343,0.499740812927485,7.8383566925844
"Utility","125",100,78.27,NA,NA,162.54,174.2,0,0.674857603153214,3.45387121773921
"Utility","126",100,122.18,NA,NA,250.36,262.02,0.974161602614913,0.582997801480815,6.00758993742818
"Utility","127",100,68.63,NA,NA,143.26,154.92,0.00039687380194664,0.999770201742649,1.02105123689398
"Utility","128",100,242.4,NA,NA,490.8,502.46,1e-05,1e-05,0
"Utility","129",100,30.08,NA,NA,66.16,77.82,0,0.806349573315629,4.96520449264153
