"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","71",100,225.15,NA,NA,456.3,467.96,0.000391818682385132,0.0568130662222173,0.0358800744986267
"RSTD","72",100,249.34,NA,NA,504.68,516.34,0.159230157117241,0.14626826868391,7.9762094992908e-05
"RSTD","73",100,141.32,NA,NA,288.64,300.3,0.894760878840453,0.906645013034596,9.98586504627246
"RSTD","74",100,887.09,NA,NA,1780.18,1791.84,0.0197240178031276,0.00439753451450649,1.61193609608802
"RSTD","75",100,110.45,NA,NA,226.9,238.56,0.897586739738781,0.89800114785986,8.54853052259674
"RSTD","76",100,238.93,NA,NA,483.86,495.52,0.406718626841774,0.99757415461215,0.0333270212511557
"RSTD","77",100,122.8,NA,NA,251.6,263.26,0.0626457955025626,0.219811136021932,0.837075645353066
"RSTD","78",100,64.01,NA,NA,134.02,145.68,0.0466536614242274,0.999155496638146,0.956830570691812
"RSTD","79",100,160.59,NA,NA,327.18,338.84,0.95986333295171,0.99974259006582,0.770369269288292
"RSTD","80",100,96.47,NA,NA,198.94,210.6,0.0216674053122386,0.0481421604775369,0.820382633036747
"RSTD","81",100,153.91,NA,NA,313.82,325.48,0.0610780262126732,0.355157390738138,9.4814866495974
"RSTD","82",100,94.56,NA,NA,195.12,206.78,5.42951394607578e-05,0.766848563968057,1.03125543095006
"RSTD","83",100,160.88,NA,NA,327.76,339.42,0.999892870220745,0.998795235732667,0.741344084292275
"RSTD","84",100,83.09,NA,NA,172.18,183.84,0.00030037579500324,0.362359844816987,1.93611849800284
"RSTD","85",100,192.86,NA,NA,391.72,403.38,0.973306738812256,0.999996715216312,0.481427969593386
"RSTD","86",100,83.15,NA,NA,172.3,183.96,0.0753793931345001,0.971628051526696,9.88367024953368
"RSTD","87",100,206.92,NA,NA,419.84,431.5,0.984231171851339,0.999494207771524,0.543963176636167
"RSTD","88",100,171.34,NA,NA,348.68,360.34,0.000803739436896359,0.0104773175877816,0.394139673066394
"RSTD","89",100,86.56,NA,NA,179.12,190.78,2.30209355664205e-05,0.392061150681633,0.659705652834871
"RSTD","90",100,212.7,NA,NA,431.4,443.06,0.25078613998427,0.443866750628778,0.0409179314299927
"RSTD","91",100,183.76,NA,NA,373.52,385.18,0.999963341084424,0.984162052065446,0.562462982376767
"RSTD","92",100,188.37,NA,NA,382.74,394.4,0.784725914669311,0.999673996114693,0.673683509433324
"RSTD","93",100,197.36,NA,NA,400.72,412.38,0.725463530520906,0.999915540223921,0.505205826058948
"RSTD","94",100,832.17,NA,NA,1670.34,1682,0.0375096673392006,0.999760670387234,1.43446528897698
"RSTD","95",100,137.91,NA,NA,281.82,293.48,0.00876667422099725,0.0216110110715472,1.04223566708108
"RSTD","96",100,170.76,NA,NA,347.52,359.18,0.00135100910140552,0.999805776975362,0.472694069681016
"RSTD","97",100,70.26,NA,NA,146.52,158.18,0.0299537715145739,0.100342246188732,0.967203904980742
"RSTD","98",100,160.88,NA,NA,327.76,339.42,0.0324854979133696,0.111553015437821,8.15126112795068
"RSTD","99",100,90.74,NA,NA,187.48,199.14,0.0400046374152113,0.0876499834046073,8.45973056404667
"RSTD","100",100,77.06,NA,NA,160.12,171.78,0.000686120603703808,0.882766926249174,0.978927120915688
"RSTD","101",100,181.73,NA,NA,369.46,381.12,4.1739261874587e-05,0.0268382476449267,0.442658251665589
"RSTD","102",100,84.46,NA,NA,174.92,186.58,0.0483690895538437,0.264434096945167,1.13043824398253
"RSTD","103",100,112.3,NA,NA,230.6,242.26,0.018982427119872,0.0396925719174431,3.60593195084408
"RSTD","104",100,37.15,NA,NA,80.3,91.96,0.0182128256781499,0.61071752551214,4.78502774146697
"RSTD","105",100,64.89,NA,NA,135.78,147.44,0.0438475774299113,0.59033127695655,1.16969704345545
"RSTD","106",100,215.44,NA,NA,436.88,448.54,0.0702464400256081,0.0701224522349766,0.0520440001093377
"RSTD","107",100,241.09,NA,NA,488.18,499.84,0.999991227267657,0.930813887220051,0.40385922990969
"RSTD","108",100,193.18,NA,NA,392.36,404.02,0.968260149826002,0.999876054237401,0.479011302607891
"RSTD","109",100,159.16,NA,NA,324.32,335.98,0.0270632773052163,0.0312060431306918,0.462962847801269
"RSTD","110",100,124.46,NA,NA,254.92,266.58,0.964158540718485,0.951152802237572,7.61665687760343
"RSTD","111",100,128.21,NA,NA,262.42,274.08,0.999717601023487,0.961267294515386,0.820118491090711
"RSTD","113",100,162.6,NA,NA,331.2,342.86,0.866548157390737,0.999760212259241,0.818613810988286
"RSTD","114",100,102.71,NA,NA,211.42,223.08,0.00106108494964951,0.000491617462890215,0.644150570049255
"RSTD","115",100,211.97,NA,NA,429.94,441.6,0.535232065594477,0.203113202657127,0.0491403097044174
"RSTD","116",100,166.73,NA,NA,339.46,351.12,1.44757813789776e-06,0.00288951257821998,0.74476846894232
"RSTD","117",100,236.43,NA,NA,478.86,490.52,0.682808208111983,0.998699432405224,0.0406013447252744
"RSTD","118",100,132.35,NA,NA,270.7,282.36,0.910510007747285,0.999364732821733,0.821457159331338
"RSTD","119",100,78.51,NA,NA,163.02,174.68,0.97535884937962,0.989666315890834,9.10130228962588
"RSTD","120",100,77,NA,NA,160,171.66,0.00236001479432058,0.0222918051165051,1.26510222283478
"RSTD","121",100,157.14,NA,NA,320.28,331.94,0.117632533257537,0.999838467323626,0.478049671890626
"RSTD","122",100,180.29,NA,NA,366.58,378.24,0.936479134587923,0.987235344109831,0.520498506242393
"RSTD","123",100,196.09,NA,NA,398.18,409.84,0.875881174485386,0.999907358657619,0.703213273426653
"RSTD","124",100,80.94,NA,NA,167.88,179.54,0.000130065003651727,0.290201202759903,0.703123381444152
"RSTD","125",100,99.98,NA,NA,205.96,217.62,0.00905742821710536,0.999805760338031,0.821960899560788
"RSTD","126",100,125.75,NA,NA,257.5,269.16,0.266785130880715,0.999985402995228,1.03466426167678
"RSTD","127",100,73.79,NA,NA,153.58,165.24,0.0314747907689726,0.0887273403057518,9.56151266466245
"RSTD","128",100,301.12,NA,NA,608.24,619.9,0.26437706478646,0.390562569771185,0.0256190800141175
"RSTD","129",100,96.89,NA,NA,199.78,211.44,0.954376102147821,0.930027395343942,7.66641540161987
"Utility","1",100,242.45,NA,NA,490.9,502.56,0.000190317044915814,0.779527200986056,0.0689085025424647
"Utility","2",100,163.77,NA,NA,333.54,345.2,0.000524308459133649,0.75947565492752,0.990939823182655
"Utility","3",100,122.73,NA,NA,251.46,263.12,0.000693049571447751,0.640896146017762,4.18462147778989
"Utility","4",100,113.92,NA,NA,233.84,245.5,0.987967632974263,0.654363855998193,4.92600855250706
"Utility","5",100,247.08,NA,NA,500.16,511.82,0.906579264042996,0.994854156984576,9.64342495386583
"Utility","6",100,253.22,NA,NA,512.44,524.1,0.354920432710953,0.992210187944834,0.000108389679016403
"Utility","7",100,88.75,NA,NA,183.5,195.16,0.00157339562027773,0.813595829803293,1.84770373971864
"Utility","8",100,152.49,NA,NA,310.98,322.64,0.99995956003192,0.78238559836188,1.38084597833291
"Utility","9",100,150.76,NA,NA,307.52,319.18,0.000143812057369641,0.540148857139447,4.13229682736285
"Utility","10",100,111.35,NA,NA,228.7,240.36,0.996365760954524,0.853541497259473,7.11229331118637
"Utility","11",100,107.91,NA,NA,221.82,233.48,0.000145580686245862,0.420074227785561,9.18472022734081
"Utility","12",100,227.54,NA,NA,461.08,472.74,0.205362364394826,0.997097057752405,0.0369130265180616
