"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"RSTD","95",100,119.05,NA,NA,244.1,255.76,0,0,0.551204330550986
"RSTD","96",100,165.81,NA,NA,337.62,349.28,0,0,0.468740194937555
"RSTD","97",100,64.67,NA,NA,135.34,147,0.0458463584224773,0.269012591044048,0.769022755056488
"RSTD","98",100,182,NA,NA,370,381.66,0.524120534735819,1,0.550169882401643
"RSTD","99",100,93.22,NA,NA,192.44,204.1,0.0553519017335741,1,0.952763464492658
"RSTD","100",100,74.63,NA,NA,155.26,166.92,0.056811822241291,0.484613744810976,0.952049095948737
"RSTD","101",100,179.54,NA,NA,365.08,376.74,0,1.58027499114225e-05,0.310190621113543
"RSTD","102",100,76.38,NA,NA,158.76,170.42,0,0.43199031892448,0.93797239744434
"RSTD","103",100,110.66,NA,NA,227.32,238.98,0,0,1.03565028764557
"RSTD","104",100,34.46,NA,NA,74.92,86.58,0,0.900817028099162,1.36030888906693
"RSTD","105",100,56.72,NA,NA,119.44,131.1,0.0475079064691537,0.801617718610065,1.12485525790911
"RSTD","106",100,90.33,NA,NA,186.66,198.32,0,0,0.621844061470515
"RSTD","107",100,156.39,NA,NA,318.78,330.44,0.0361766168092288,0.0380370230730431,0.960132109641373
"RSTD","108",100,128.52,NA,NA,263.04,274.7,0,0,0.455062785229991
"RSTD","109",100,176.04,NA,NA,358.08,369.74,0.000625861706636182,0.0118240787513534,0.205042460188466
"RSTD","110",100,66.23,NA,NA,138.46,150.12,0,0.478128731087551,1.22116979167108
"RSTD","111",100,28.96,NA,NA,63.92,75.58,0,0.425163103748575,4.97233893491769
"RSTD","113",100,114.19,NA,NA,234.38,246.04,0,0,0.721942410236628
"RSTD","114",100,95.59,NA,NA,197.18,208.84,0,0,0.599841663598828
"RSTD","115",100,149.14,NA,NA,304.28,315.94,0.033246741794059,0.0166025272593963,0.552432809243746
"RSTD","116",100,215.8,NA,NA,437.6,449.26,0.830053141310025,1,0.0305402134019349
"RSTD","117",100,172.78,NA,NA,351.56,363.22,0,0,0.350722854992538
"RSTD","118",100,127.56,NA,NA,261.12,272.78,0.933196168603664,1,0.793281679654517
"RSTD","119",100,11.63,NA,NA,29.26,40.92,0,0.662455748897659,5.41813135798697
"RSTD","120",100,219.11,NA,NA,444.22,455.88,0.0953197449592174,0.185531094675291,0.0390110621806002
"RSTD","121",100,168.98,NA,NA,343.96,355.62,0.630909837373248,0.777554302704647,0.495746501318086
"RSTD","122",100,181.7,NA,NA,369.4,381.06,0.519871014859562,1,0.554681571908357
"RSTD","123",100,186.05,NA,NA,378.1,389.76,0.855103078113923,1,0.682835636251748
"RSTD","124",100,73.91,NA,NA,153.82,165.48,0.00203434921815283,1,0.704065044237873
"RSTD","125",100,77.78,NA,NA,161.56,173.22,0,0.626497114129454,0.791326944100522
"RSTD","126",100,101.04,NA,NA,208.08,219.74,0.288040769783001,1,1.01412438771147
"RSTD","127",100,68.31,NA,NA,142.62,154.28,0,0,0.986972105298487
"RSTD","128",100,224.02,NA,NA,454.04,465.7,7.36802982000286e-06,8.88025688851646e-06,0.559893524960256
"RSTD","129",100,90.09,NA,NA,186.18,197.84,1,1,4.38239282385027
"Utility","1",100,235.44,NA,NA,476.88,488.54,0,0.498925337615845,0.189340671913211
"Utility","2",100,160.54,NA,NA,327.08,338.74,0,0.446729164428599,4.95613864904504
