"fit_model","Subject","ACC","LogL","LogPr","LogPo","AIC","BIC","param_1","param_2","param_3"
"TD","102",86.11,175.05,NA,NA,354.1,361.87,0.999982350840432,0.839176356986808,NA
"TD","103",95.56,52.43,NA,NA,108.86,116.63,0.000149350563930474,1.01932166967163,NA
"TD","104",97.5,31.3,NA,NA,66.6,74.37,1.43234091134603e-05,1.35053938648393,NA
"TD","105",96.11,43.19,NA,NA,90.38,98.15,8.08962075212652e-05,0.991677655783924,NA
"TD","106",88.06,83.79,NA,NA,171.58,179.35,9.19774706501528e-08,0.621609944809578,NA
"TD","107",83.33,103.75,NA,NA,211.5,219.27,0.0189479120192568,1.20965275955954,NA
"TD","108",83.33,127.09,NA,NA,258.18,265.95,1.4290823237978e-06,0.444055776209164,NA
"TD","109",68.89,161.63,NA,NA,327.26,335.03,0.0328409402231426,0.476171479833951,NA
"TD","110",97.5,35.61,NA,NA,75.22,82.99,0.00169349808387815,1.30809406154825,NA
"TD","111",89.44,75.74,NA,NA,155.48,163.25,1.23316601831407e-05,0.727443932715901,NA
"TD","113",91.11,66.54,NA,NA,137.08,144.85,3.84871597579052e-06,0.72619987008044,NA
"TD","114",86.67,93.66,NA,NA,191.32,199.09,4.21602882020143e-06,0.603424480681233,NA
"TD","115",70,174.72,NA,NA,353.44,361.21,0.0457537728022868,0.445039106375858,NA
"TD","116",91.39,68.34,NA,NA,140.68,148.45,6.10386230016269e-06,0.75372421231622,NA
"TD","117",71.94,166.21,NA,NA,336.42,344.19,1.4313990444583e-07,0.320120676550866,NA
"TD","118",92.22,72.94,NA,NA,149.88,157.65,7.90897008604192e-06,0.743807153195381,NA
"TD","119",99.17,14.17,NA,NA,32.34,40.11,0.00387879121873764,7.05588847857846,NA
"TD","120",92.78,59.52,NA,NA,123.04,130.81,6.70765897045451e-07,0.825405829319801,NA
"TD","121",78.33,126.22,NA,NA,256.44,264.21,0.000188708447512476,0.434691079452816,NA
"TD","122",83.61,122.67,NA,NA,249.34,257.11,1.06616323410707e-06,0.484835772464172,NA
"TD","123",86.67,105.22,NA,NA,214.44,222.21,2.66002447905778e-06,0.608079404126628,NA
"TD","124",89.44,85.65,NA,NA,175.3,183.07,1.94576502481594e-06,0.694633305381798,NA
"TD","125",89.44,92.37,NA,NA,188.74,196.51,1.7897774765456e-06,0.779080707826144,NA
"TD","126",62.78,207.8,NA,NA,419.6,427.37,0.168102280043953,0.0573439257535381,NA
"TD","127",95,69.63,NA,NA,143.26,151.03,6.79683480028282e-06,0.949718752078936,NA
"TD","128",84.72,148.71,NA,NA,301.42,309.19,5.3922406576662e-07,0.579374594514175,NA
"TD","129",97.78,32.37,NA,NA,68.74,76.51,1.08794708675897e-05,1.49146896563693,NA
"RSTD","1",65.28,228,NA,NA,462,473.66,0.0579796526656444,0.0500400208561758,0.251298207907175
"RSTD","2",72.22,176.59,NA,NA,359.18,370.84,0.0788941033339744,0.0636920433603099,0.557395635535858
"RSTD","3",90.28,80.27,NA,NA,166.54,178.2,0.00213553237690068,0.0505408293634454,0.994802148524335
"RSTD","4",93.06,64.23,NA,NA,134.46,146.12,0.00929343633688867,0.0086377417538239,2.72265029342258
"RSTD","5",95.28,50.26,NA,NA,106.52,118.18,0.000688558753303731,0.114008088129577,1.22463771257294
"RSTD","6",84.72,113.11,NA,NA,232.22,243.88,0.0234354507648959,0.189413254751325,0.675979937394403
"RSTD","7",89.17,86.54,NA,NA,179.08,190.74,0.000114803353489498,0.933568328796052,0.793968518803388
"RSTD","8",84.17,125.13,NA,NA,256.26,267.92,0.0824939953354285,0.924708370066581,0.679293866662756
"RSTD","9",89.17,157.96,NA,NA,321.92,333.58,0.0759039021157377,0.978025041821006,3.99311956507105
"RSTD","10",96.94,36.94,NA,NA,79.88,91.54,0.000334115844458511,0.964158540718485,1.35956527347012
"RSTD","11",55.56,224.9,NA,NA,455.8,467.46,0.398724226510476,0.565578546299025,0.0407584083220268
"RSTD","12",62.78,192.32,NA,NA,390.64,402.3,0.0769918377296011,0.420209131085421,0.0571333211256718
"RSTD","13",92.5,56.47,NA,NA,118.94,130.6,3.81280567652225e-05,0.784020107798154,0.842616482953479
"RSTD","14",61.67,212.97,NA,NA,431.94,443.6,0.492179316414338,0.832667575824744,0.0503064753729182
"RSTD","15",86.94,120.99,NA,NA,247.98,259.64,0.000770604807793518,0.968095436834593,0.556551637102318
"RSTD","16",96.94,35.8,NA,NA,77.6,89.26,8.5217207839639e-05,0.665258969043427,1.11600459044908
"RSTD","17",71.94,173.97,NA,NA,353.94,365.6,0.0682591220955249,0.0658720572054512,0.468529274493979
"RSTD","18",68.61,190.77,NA,NA,387.54,399.2,0.000238478130285359,0.0208648547284372,0.257448492426426
"RSTD","19",58.61,227.03,NA,NA,460.06,471.72,0.879237365013933,0.911408835313954,0.0293322217812462
"RSTD","20",96.39,36.47,NA,NA,78.94,90.6,3.8008855322388e-05,0.880223385137853,1.22331332114529
"RSTD","21",95.56,37.34,NA,NA,80.68,92.34,0.0180196800320335,0.0573759509815844,1.50828288995122
"RSTD","22",95.83,40.19,NA,NA,86.38,98.04,0.0353706966054813,0.993825477687656,1.10188118551858
"RSTD","23",95.83,43.17,NA,NA,92.34,104,0.000114576497819713,0.676691421921545,0.994658770987379
"RSTD","24",92.22,109.79,NA,NA,225.58,237.24,0.000648650758236096,0.844954817178478,1.37124418697377
"RSTD","25",90.83,92.17,NA,NA,190.34,202,0.000175287428938314,0.0200208561075042,0.782689695273014
"RSTD","26",55.83,233.49,NA,NA,472.98,484.64,0.854535717793251,0.999925148122908,0.0265494338060248
"RSTD","27",93.89,67.28,NA,NA,140.56,152.22,0.0432260739941308,0.991215489434,1.10879442621451
"RSTD","28",83.89,133.61,NA,NA,273.22,284.88,0.0273586519371912,0.994805394249007,0.518459958841549
"RSTD","29",87.22,124.4,NA,NA,254.8,266.46,9.83370517946303e-06,0.671899998785381,0.680237349799627
"RSTD","31",93.61,57.87,NA,NA,121.74,133.4,0.000131100876096383,0.429080869771729,0.878690749418526
"RSTD","32",87.5,118.24,NA,NA,242.48,254.14,0.0116606803624587,0.612865323812877,0.70394247094357
"RSTD","34",98.06,26.89,NA,NA,59.78,71.44,0.0417177571244494,0.933307353617708,1.68720081794037
"RSTD","35",91.39,75,NA,NA,156,167.66,0.0463458644814107,0.601811547208857,0.937176439296024
"RSTD","36",89.72,89.47,NA,NA,184.94,196.6,0.0295218017430952,0.185646483208881,0.840044286989448
"RSTD","37",90.83,88.48,NA,NA,182.96,194.62,0.0272429117058707,0.874026570873587,0.708667070846359
"RSTD","38",89.44,133.39,NA,NA,272.78,284.44,0.976911567321523,0.131149975587538,0.737542187152438
"RSTD","39",68.89,216.21,NA,NA,438.42,450.08,0.0719694984754192,0.191193360180322,0.531501054607237
"RSTD","40",79.44,122.1,NA,NA,250.2,261.86,0.00659383253815568,0.000541665418315079,0.620232778638479
"RSTD","41",61.39,216.05,NA,NA,438.1,449.76,0.216742279740611,0.191730486201109,0.0436158085774527
"RSTD","42",96.94,33.05,NA,NA,72.1,83.76,0.0446377223717373,0.314539084807799,1.22866221454362
"RSTD","43",95.83,39.27,NA,NA,84.54,96.2,1.93123984715281e-05,0.738019338350067,0.995579881287794
"RSTD","44",94.17,47.79,NA,NA,101.58,113.24,0.0231424768986125,0.911214593446061,1.13816567382956
"RSTD","45",91.39,65.54,NA,NA,137.08,148.74,0.0143230546178887,0.997890835120262,0.854344454968662
"RSTD","46",66.94,188.61,NA,NA,383.22,394.88,0.192379045374594,0.770227310491891,0.214976133945174
"RSTD","47",85.56,159.14,NA,NA,324.28,335.94,0.0438358496579662,0.925546641534674,0.76149905250764
"RSTD","48",54.17,219.03,NA,NA,444.06,455.72,0.620395329860056,0.596290030099584,0.038564151475066
"RSTD","49",91.94,81.37,NA,NA,168.74,180.4,0.0270521589631908,0.971024393726802,0.777056898669694
"RSTD","50",67.5,166.25,NA,NA,338.5,350.16,0.0908176302517881,0.0531831892841149,0.275637906133699
"RSTD","51",87.78,108.56,NA,NA,223.12,234.78,0.0620773081202584,0.819129294017222,0.711429243508896
"RSTD","52",77.5,199.34,NA,NA,404.68,416.34,0.0499000788615886,0.831259552382988,0.449823048434664
"RSTD","53",84.17,110.33,NA,NA,226.66,238.32,0.032746280583871,0.986377776196524,0.563346136683601
"RSTD","54",82.5,167.42,NA,NA,340.84,352.5,0.036884551168265,0.98227945745694,0.484658642617905
"RSTD","55",96.11,53.11,NA,NA,112.22,123.88,0.0256070135029327,0.988424181256646,1.08144952568158
"RSTD","56",91.67,70.62,NA,NA,147.24,158.9,0.0536287866964129,0.606897418891636,0.911466143229503
"RSTD","57",97.78,18.38,NA,NA,42.76,54.42,0.0353517823939476,0.951087446698199,1.52440890047241
"RSTD","58",91.94,88.77,NA,NA,183.54,195.2,0.000500537083993477,0.95197601709955,0.970544925261057
"RSTD","59",91.39,71.7,NA,NA,149.4,161.06,6.86996724084251e-05,0.975803190818439,0.792433185621486
"RSTD","60",85,109.89,NA,NA,225.78,237.44,0.0348066426605132,0.0367502585640286,2.5523064522874
"RSTD","61",83.89,120.98,NA,NA,247.96,259.62,0.00974953663797831,0.235261507313813,0.60851186599742
"RSTD","62",64.72,201.45,NA,NA,408.9,420.56,0.0375389782606167,0.0363587444371394,0.410535334914078
"RSTD","63",98.06,23.36,NA,NA,52.72,64.38,0.0104837822745403,0.579789636352525,3.7200190774008
"RSTD","64",96.11,40.34,NA,NA,86.68,98.34,0.0361002902402425,0.998521568097554,1.01700716476428
"RSTD","65",56.11,216.72,NA,NA,439.44,451.1,0.454555090877194,0.942674447660905,0.0320829451627863
"RSTD","67",80.83,116.96,NA,NA,239.92,251.58,0.0264052082628596,0.0510879406394483,0.657579931626028
"RSTD","68",85.56,206.14,NA,NA,418.28,429.94,0.0453235639250818,0.455249118444734,1.41183055897032
"RSTD","69",50.56,249.56,NA,NA,505.12,516.78,0.787439459774547,0.477083892158508,3.22904921846352e-06
"RSTD","70",90.83,88.47,NA,NA,182.94,194.6,0.0248990351217923,0.2109085485059,0.965375661491122
"RSTD","71",64.17,209.1,NA,NA,424.2,435.86,0.00458162772798864,0.0401444497407585,0.317338240570234
"RSTD","72",48.06,248.18,NA,NA,502.36,514.02,0.0162756572234073,0.00105845715627432,0.00380765666493816
"RSTD","73",95.83,47.78,NA,NA,101.56,113.22,0.000214100908430965,0.771130044790922,0.994056198673356
"RSTD","74",91.67,71.01,NA,NA,148.02,159.68,0.0190121891598979,0.00437433296858465,4.12196187889922
"RSTD","75",87.78,122.69,NA,NA,251.38,263.04,0.0485136704755619,0.776939645641002,0.827404233122524
"RSTD","76",73.61,207.59,NA,NA,421.18,432.84,0.0587280574684763,0.18284622371426,0.556146928178407
"RSTD","77",84.72,142.48,NA,NA,290.96,302.62,0.111016842789608,0.990834959862916,0.944290284885894
"RSTD","78",93.33,50.52,NA,NA,107.04,118.7,0.0219120493789535,0.0484005324320681,1.70250053762311
"RSTD","79",92.22,78.51,NA,NA,163.02,174.68,5.51341905478611e-06,0.138406742231612,0.913077983611207
"RSTD","80",87.5,90.75,NA,NA,187.5,199.16,0.0278754890108913,0.0496051915812625,0.89333905377751
"RSTD","81",95.83,56.56,NA,NA,119.12,130.78,0.0388835414813311,0.675890541149949,1.12362895869097
"RSTD","82",96.39,54.42,NA,NA,114.84,126.5,0.000955159592758117,0.789414502670475,1.41058569837422
"RSTD","83",88.89,85.65,NA,NA,177.3,188.96,0.00278794723221502,0.962678940403979,0.692284845060165
"RSTD","84",86.94,166.3,NA,NA,338.6,350.26,0.0984642600822766,0.465750841312067,3.48131032290695
"RSTD","85",52.22,228.54,NA,NA,463.08,474.74,0.344662079712546,0.408890047515011,0.0296958088607734
"RSTD","86",57.78,210.98,NA,NA,427.96,439.62,0.491471925212791,0.916236820050307,0.050452725810601
"RSTD","87",82.22,180.15,NA,NA,366.3,377.96,0.034226790894408,0.0750091673068331,0.99484535231449
"RSTD","88",60,222.4,NA,NA,450.8,462.46,0.260199278458839,0.538660256179647,0.0442304163993326
"RSTD","89",83.33,104.69,NA,NA,215.38,227.04,0.00509663851246291,0.0128574300717026,0.589315305174509
"RSTD","90",67.22,193.38,NA,NA,392.76,404.42,4.14003624167394e-05,0.027208669200292,0.253899072465622
