simulate_model,fit_model,iteration,ACC,LogL,LogPr,LogPo,AIC,BIC,input_param_1,input_param_2,input_param_3,output_param_1,output_param_2,output_param_3
Utility,TD,43,100,-242.32,NA,NA,488.64,496.41,0.604935176,0.398145136,0.048580125,0.098112393,2.08E-05,NA
Utility,TD,44,100,-191.08,NA,NA,386.16,393.93,0.47024403,0.685449249,0.648697707,0.484754369,0.14923944,NA
Utility,TD,45,100,-214.35,NA,NA,432.7,440.47,0.371720403,0.503097831,0.322839246,0.04307979,0.03823734,NA
Utility,TD,46,100,-242.4,NA,NA,488.8,496.57,0.361050225,0.370053819,0.17356707,0.06079278,2.03E-08,NA
Utility,TD,47,100,-122.77,NA,NA,249.54,257.31,0.594613759,0.789667063,2.045440037,0.404026315,0.623539164,NA
Utility,TD,48,100,-216.98,NA,NA,437.96,445.73,0.628910263,0.036939822,1.354085966,0.026882441,0.035089813,NA
Utility,TD,49,100,-191.36,NA,NA,386.72,394.49,0.254382239,0.857857149,0.936107956,0.260599427,0.281052348,NA
Utility,TD,50,100,-189.96,NA,NA,383.92,391.69,0.629901704,0.599634443,1.13030682,0.50392418,0.147193569,NA
Utility,TD,51,100,-189.37,NA,NA,382.74,390.51,0.958562755,0.446684151,1.468605189,0.619221245,0.091803236,NA
Utility,TD,52,100,-184.56,NA,NA,373.12,380.89,0.378760502,0.716149266,1.183828596,0.307997713,0.212026546,NA
Utility,TD,53,100,-211.15,NA,NA,426.3,434.07,0.843001339,0.428967847,0.430095954,0.823930832,0.040147939,NA
Utility,TD,54,100,-132.83,NA,NA,269.66,277.43,0.111280993,0.926345026,1.52358876,0.173747285,0.717937211,NA
Utility,TD,55,100,-102.21,NA,NA,208.42,216.19,0.231767057,0.779834398,3.557625862,0.250077947,1.019528144,NA
Utility,TD,56,100,-136.67,NA,NA,277.34,285.11,0.386252531,0.815260801,1.644740685,0.295534981,0.549078443,NA
Utility,TD,57,100,-229.4,NA,NA,462.8,470.57,0.652987489,0.6702823,0.116263606,0.825914628,0.023353777,NA
Utility,TD,58,100,-225.79,NA,NA,455.58,463.35,0.560497719,0.274772667,0.529099579,0.034004349,0.025846275,NA
Utility,TD,59,100,-191.54,NA,NA,387.08,394.85,0.59710633,0.589335348,0.931611172,0.468456734,0.141591809,NA
Utility,TD,60,100,-189.21,NA,NA,382.42,390.19,0.987134295,0.800411854,1.297647141,0.90360802,0.459225261,NA
Utility,TD,61,100,-242.4,NA,NA,488.8,496.57,0.718285635,0.565618214,0.064915997,0.051348659,2.08E-08,NA
Utility,TD,62,100,-212.71,NA,NA,429.42,437.19,0.12512722,0.773224814,0.583291863,0.379859205,0.074514678,NA
Utility,TD,63,100,-242.38,NA,NA,488.76,496.53,0.499009405,0.098831951,0.092432989,0.184712712,6.21E-06,NA
Utility,TD,64,100,-188.69,NA,NA,381.38,389.15,0.333673485,0.454882016,2.706964234,0.321443171,0.198983459,NA
Utility,TD,65,100,-242.35,NA,NA,488.7,496.47,0.810415167,0.018728345,0.165121834,0.684006937,1.37E-05,NA
Utility,TD,66,100,-227.39,NA,NA,458.78,466.55,0.461979309,0.296923782,0.458040716,0.042754363,0.026742665,NA
Utility,TD,67,100,-235.67,NA,NA,475.34,483.11,0.285626433,0.528872284,0.147296045,0.14234406,0.019144519,NA
Utility,TD,68,100,-193.04,NA,NA,390.08,397.85,0.732509627,0.600311974,0.449271725,0.706243697,0.079589791,NA
Utility,TD,69,100,-191.76,NA,NA,387.52,395.29,0.977929984,0.529096167,0.751786147,0.677139807,0.083429665,NA
Utility,TD,70,100,-238.18,NA,NA,480.36,488.13,0.98177182,0.159414227,0.477379389,0.153768813,0.015743861,NA
Utility,TD,71,100,-242.4,NA,NA,488.8,496.57,0.922829337,0.366323065,0.086443076,0.582347956,1.19E-07,NA
Utility,TD,72,100,-215.32,NA,NA,434.64,442.41,0.437475311,0.144657691,1.512042457,0.034646788,0.04537753,NA
Utility,TD,73,100,-146.88,NA,NA,297.76,305.53,0.081240393,0.858433881,1.576746266,0.152320826,0.620069156,NA
Utility,TD,74,100,-242.32,NA,NA,488.64,496.41,0.76906401,0.423705151,0.055009087,0.098112393,2.08E-05,NA
Utility,TD,75,100,-242.35,NA,NA,488.7,496.47,0.272335054,0.099244234,0.019572684,0.657297741,1.39E-05,NA
Utility,TD,76,100,-190,NA,NA,384,391.77,0.714246998,0.356464033,1.335081906,0.568248102,0.104875413,NA
Utility,TD,77,100,-200.07,NA,NA,404.14,411.91,0.1651053,0.620260003,2.117596302,0.206108903,0.262544598,NA
Utility,TD,78,100,-193.21,NA,NA,390.42,398.19,0.948594216,0.818483958,0.400698857,0.666572026,0.107998573,NA
Utility,TD,79,100,-242.4,NA,NA,488.8,496.57,0.641159481,0.713674182,0.041482872,0.061924199,3.55E-08,NA
Utility,TD,80,100,-135.81,NA,NA,275.62,283.39,0.602592711,0.79892313,1.657775987,0.413821782,0.593156207,NA
Utility,TD,81,100,-194.67,NA,NA,393.34,401.11,0.026832678,0.983408807,1.428271259,0.170978044,0.47843756,NA
Utility,TD,82,100,-242.38,NA,NA,488.76,496.53,0.39037489,0.210965644,0.070930112,0.184712712,6.21E-06,NA
Utility,TD,83,100,-242.4,NA,NA,488.8,496.57,0.909624357,0.065516321,0.479556284,0.07997112,6.26E-06,NA
Utility,TD,84,100,-180.9,NA,NA,365.8,373.57,0.89458572,0.928069569,0.784675158,0.825273554,0.4847352,NA
Utility,TD,85,100,-213.33,NA,NA,430.66,438.43,0.167125978,0.591124507,0.769183936,0.295367406,0.078275258,NA
Utility,TD,86,100,-242.4,NA,NA,488.8,496.57,0.096351532,0.187938303,0.166461431,0.001333282,5.62E-08,NA
Utility,TD,87,100,-77.84,NA,NA,159.68,167.45,0.81258235,0.879132094,4.40387531,0.837979776,1.606577856,NA
Utility,TD,88,100,-225.44,NA,NA,454.88,462.65,0.44896121,0.690639522,0.123227803,0.119489238,0.027106494,NA
Utility,TD,89,100,-198.12,NA,NA,400.24,408.01,0.352596259,0.519048273,0.771270071,0.490269164,0.08881492,NA
Utility,TD,90,100,-187.47,NA,NA,378.94,386.71,0.713129502,0.112127762,3.417423472,0.62921088,0.109083045,NA
Utility,TD,91,100,-242.4,NA,NA,488.8,496.57,0.102771485,0.098519151,0.348240172,0.133537731,4.99E-08,NA
Utility,TD,92,100,-229.28,NA,NA,462.56,470.33,0.149973102,0.461772012,0.26133319,0.132620556,0.024969232,NA
Utility,TD,93,100,-188.77,NA,NA,381.54,389.31,0.435881547,0.780427941,0.681397346,0.403304607,0.17093462,NA
Utility,TD,94,100,-84.99,NA,NA,173.98,181.75,0.975024477,0.799848799,4.332818228,0.883917291,2.605803728,NA
Utility,TD,95,100,-192.72,NA,NA,389.44,397.21,0.723246149,0.62337863,0.456225722,0.692125228,0.082451796,NA
Utility,TD,96,100,-221.48,NA,NA,446.96,454.73,0.323681307,0.444453429,0.446843124,0.04154833,0.039336444,NA
Utility,TD,97,100,-242.4,NA,NA,488.8,496.57,0.52151065,0.409498472,0.118169202,0.052376463,1.44E-08,NA
Utility,TD,98,100,-190.46,NA,NA,384.92,392.69,0.418908317,0.978637759,0.211078093,0.520259492,0.140934839,NA
Utility,TD,99,100,-188.69,NA,NA,381.38,389.15,0.789539839,0.418743935,2.493489913,0.496122302,0.146005051,NA
Utility,TD,100,100,-233.51,NA,NA,471.02,478.79,0.956703608,0.607802341,0.108669339,0.879173542,0.019903877,NA
Utility,RSTD,1,100,-182.66,NA,NA,371.32,382.98,0.28510789,0.724670133,1.435616042,0.761860843,0.284304248,0.170698581
Utility,RSTD,2,100,-240.33,NA,NA,486.66,498.32,0.950232451,0.206436974,0.364579517,0.999999172,0.776019311,0.01339243
Utility,RSTD,3,100,-208.18,NA,NA,422.36,434.02,0.536011227,0.200363578,1.005684399,0.963953222,0.16258449,0.039425527
Utility,RSTD,4,100,-228.51,NA,NA,463.02,474.68,0.321220334,0.649332832,0.142882495,0.810809468,0.262495355,0.024595908
Utility,RSTD,5,100,-187.82,NA,NA,381.64,393.3,0.525106648,0.973066304,0.392999499,0.384033793,0.342253686,0.224671608
Utility,RSTD,6,100,-91.26,NA,NA,188.52,200.18,0.895209939,0.943225271,3.353856489,0.787598237,0.847211586,1.20906059
Utility,RSTD,7,100,-242.4,NA,NA,490.8,502.46,0.753931205,0.197620301,0.189836999,0.239356448,0.039313025,2.01E-07
Utility,RSTD,8,100,-130.05,NA,NA,266.1,277.76,0.056064042,0.783013365,3.414416931,0.227345762,0.126005011,0.876891465
Utility,RSTD,9,100,-188.75,NA,NA,383.5,395.16,0.479448032,0.989872475,0.208000437,0.672998822,0.511761539,0.125145847
Utility,RSTD,10,100,-111.69,NA,NA,229.38,241.04,0.711294804,0.788163987,2.309730863,0.648670507,0.710646098,0.658916397
Utility,RSTD,11,100,-111.85,NA,NA,229.7,241.36,0.504834934,0.797194604,2.505488173,0.749440746,0.414877567,0.792709773
Utility,RSTD,12,100,-190.7,NA,NA,387.4,399.06,0.731893435,0.395451756,0.618170124,0.999552864,0.529002166,0.064723885
Utility,RSTD,13,100,-183.91,NA,NA,373.82,385.48,0.27597738,0.511981163,2.391249828,0.82053303,0.219209137,0.100257619
Utility,RSTD,14,100,-220.21,NA,NA,446.42,458.08,0.226354157,0.160335691,0.894037934,0.582819705,0.145134021,0.032221641
Utility,RSTD,15,100,-103.44,NA,NA,212.88,224.54,0.315573724,0.984172471,1.696046736,0.684591063,0.37291268,0.959289312
Utility,RSTD,16,100,-188.52,NA,NA,383.04,394.7,0.540354024,0.854036245,0.362152149,0.606185393,0.468660354,0.13420704
Utility,RSTD,17,100,-197.07,NA,NA,400.14,411.8,0.663591618,0.066055891,1.975677816,0.999997199,0.593782887,0.054977151
Utility,RSTD,18,100,-193.44,NA,NA,392.88,404.54,0.973287776,0.630256614,0.85552939,0.629049298,0.621456907,0.105095312
Utility,RSTD,19,100,-190.01,NA,NA,386.02,397.68,0.340647829,0.98891032,0.211397309,0.634938605,0.491434656,0.118187879
Utility,RSTD,20,100,-210.17,NA,NA,426.34,438,0.329378832,0.062854049,2.339677157,0.48451947,0.163910029,0.052744697
Utility,RSTD,21,100,-242.4,NA,NA,490.8,502.46,0.285566802,0.050838586,0.410096169,0.058749771,0.064388425,6.01E-08
Utility,RSTD,22,100,-193.73,NA,NA,393.46,405.12,0.684979063,0.438995203,0.685128961,0.998741623,0.829746913,0.072374151
Utility,RSTD,23,100,-185.04,NA,NA,376.08,387.74,0.529962482,0.271155191,2.695036756,0.805568897,0.394633764,0.095816236
Utility,RSTD,24,100,-202.94,NA,NA,411.88,423.54,0.779200295,0.728794122,0.160821524,0.999995573,0.771423522,0.048478576
Utility,RSTD,25,100,-223.9,NA,NA,453.8,465.46,0.028121843,0.533772448,0.225168376,0.19560511,0.090216068,0.028087836
Utility,RSTD,26,100,-216.93,NA,NA,439.86,451.52,0.12886257,0.170501331,1.375155286,0.571651768,0.134889858,0.044525962
Utility,RSTD,27,100,-143.59,NA,NA,293.18,304.84,0.980796685,0.860091791,1.200172115,0.9594454,0.861696186,0.54700094
Utility,RSTD,28,100,-242.4,NA,NA,490.8,502.46,0.633000508,0.959949327,0.024020249,0.033546905,0.728397316,7.05E-10
Utility,RSTD,29,100,-178.77,NA,NA,363.54,375.2,0.234798391,0.405485673,3.895282304,0.600084008,0.12936613,0.113109196
Utility,RSTD,30,100,-242.4,NA,NA,490.8,502.46,0.319981757,0.632078265,0.055958746,0.410494985,0.252981824,2.31E-07
Utility,RSTD,31,100,-116.83,NA,NA,239.66,251.32,0.417691255,0.885661983,1.476226386,0.909998756,0.420962312,0.699847937
Utility,RSTD,32,100,-242.4,NA,NA,490.8,502.46,0.119032545,0.605491037,0.045998277,0.649347802,0.059661567,2.02E-07
Utility,RSTD,33,100,-106.52,NA,NA,219.04,230.7,0.82435292,0.753800751,2.898788968,0.682681619,0.7444722,0.68529458
Utility,RSTD,34,100,-140.47,NA,NA,286.94,298.6,0.080542078,0.691564819,3.251044437,0.194704555,0.121478879,0.537776003
Utility,RSTD,35,100,-190.95,NA,NA,387.9,399.56,0.788759883,0.407168375,0.881073235,0.939757496,0.562345307,0.073356499
Utility,RSTD,36,100,-190.89,NA,NA,387.78,399.44,0.960197768,0.814909123,0.491239995,0.646189971,0.63813428,0.106165982
Utility,RSTD,37,100,-242.4,NA,NA,490.8,502.46,0.983733647,0.387793876,0.184212701,0.425229725,0.512078048,3.08E-08
Utility,RSTD,38,100,-184.86,NA,NA,375.72,387.38,0.640330957,0.661732342,1.101572242,0.73375705,0.459978312,0.136754314
Utility,RSTD,39,100,-176.22,NA,NA,358.44,370.1,0.591888565,0.781977394,1.173358509,0.495886643,0.412402525,0.273658612
Utility,RSTD,40,100,-195.66,NA,NA,397.32,408.98,0.185236022,0.9270173,0.406216487,0.617466624,0.390387344,0.116355873
Utility,RSTD,41,100,-186.49,NA,NA,378.98,390.64,0.595247176,0.540940156,1.711589193,0.743816073,0.437219333,0.118350296
Utility,RSTD,42,100,-242.4,NA,NA,490.8,502.46,0.26540178,0.195171547,0.226954525,0.593346295,0.071246187,9.85E-08
Utility,RSTD,43,100,-242.33,NA,NA,490.66,502.32,0.604935176,0.398145136,0.048580125,0.428811933,0.795823626,0.000117358
Utility,RSTD,44,100,-189.35,NA,NA,384.7,396.36,0.47024403,0.685449249,0.648697707,0.661319267,0.417456556,0.125979907
Utility,RSTD,45,100,-215.15,NA,NA,436.3,447.96,0.371720403,0.503097831,0.322839246,0.656766503,0.190315175,0.036245951
Utility,RSTD,46,100,-242.4,NA,NA,490.8,502.46,0.361050225,0.370053819,0.17356707,0.210629673,0.690335726,6.20E-07
Utility,RSTD,47,100,-122.34,NA,NA,250.68,262.34,0.594613759,0.789667063,2.045440037,0.906045067,0.498990652,0.643105681
Utility,RSTD,48,100,-217.4,NA,NA,440.8,452.46,0.628910263,0.036939822,1.354085966,0.655199548,0.103363171,0.033718222
Utility,RSTD,49,100,-191.03,NA,NA,388.06,399.72,0.254382239,0.857857149,0.936107956,0.283312173,0.253452556,0.273900849
Utility,RSTD,50,100,-187.55,NA,NA,381.1,392.76,0.629901704,0.599634443,1.13030682,0.730325104,0.448000184,0.1200592
Utility,RSTD,51,100,-189.47,NA,NA,384.94,396.6,0.958562755,0.446684151,1.468605189,0.606557884,0.570970242,0.097164644
Utility,RSTD,52,100,-180.69,NA,NA,367.38,379.04,0.378760502,0.716149266,1.183828596,0.652731991,0.279577912,0.129578102
Utility,RSTD,53,100,-209.49,NA,NA,424.98,436.64,0.843001339,0.428967847,0.430095954,0.998885537,0.592998871,0.039578738
Utility,RSTD,54,100,-132.84,NA,NA,271.68,283.34,0.111280993,0.926345026,1.52358876,0.177210367,0.176751016,0.702391096
Utility,RSTD,55,100,-87.23,NA,NA,180.46,192.12,0.231767057,0.779834398,3.557625862,0.735677932,0.330249823,1.014230544
Utility,RSTD,56,100,-131.41,NA,NA,268.82,280.48,0.386252531,0.815260801,1.644740685,0.901227871,0.412699788,0.5486815
Utility,RSTD,57,100,-228.69,NA,NA,463.38,475.04,0.652987489,0.6702823,0.116263606,0.843531155,0.311396908,0.024672572
Utility,RSTD,58,100,-226.37,NA,NA,458.74,470.4,0.560497719,0.274772667,0.529099579,0.88071473,0.239190762,0.028233518
Utility,RSTD,59,100,-189.45,NA,NA,384.9,396.56,0.59710633,0.589335348,0.931611172,0.836295583,0.444476856,0.105231738
Utility,RSTD,60,100,-181.91,NA,NA,369.82,381.48,0.987134295,0.800411854,1.297647141,0.985126218,0.846764532,0.448588542
Utility,RSTD,61,100,-242.4,NA,NA,490.8,502.46,0.718285635,0.565618214,0.064915997,0.185306015,0.690449257,6.89E-10
Utility,RSTD,62,100,-208.54,NA,NA,423.08,434.74,0.12512722,0.773224814,0.583291863,0.786949725,0.250330941,0.068868363
Utility,RSTD,63,100,-242.35,NA,NA,490.7,502.36,0.499009405,0.098831951,0.092432989,0.428811933,0.795823626,0.000117358
Utility,RSTD,64,100,-182.46,NA,NA,370.92,382.58,0.333673485,0.454882016,2.706964234,0.629567062,0.266028125,0.130628532
Utility,RSTD,65,100,-242.3,NA,NA,490.6,502.26,0.810415167,0.018728345,0.165121834,0.268246576,0.013610491,0.000125484
Utility,RSTD,66,100,-229.08,NA,NA,464.16,475.82,0.461979309,0.296923782,0.458040716,0.946512172,0.312534574,0.023652148
Utility,RSTD,67,100,-242.4,NA,NA,490.8,502.46,0.285626433,0.528872284,0.147296045,0.82834936,0.550209955,1.17E-07
Utility,RSTD,68,100,-190.43,NA,NA,386.86,398.52,0.732509627,0.600311974,0.449271725,0.93401046,0.575972535,0.076349962
Utility,RSTD,69,100,-191.46,NA,NA,388.92,400.58,0.977929984,0.529096167,0.751786147,0.790074087,0.651619774,0.077283787
Utility,RSTD,70,100,-242.4,NA,NA,490.8,502.46,0.98177182,0.159414227,0.477379389,0.032529993,0.71873371,3.69E-07
Utility,RSTD,71,100,-242.4,NA,NA,490.8,502.46,0.922829337,0.366323065,0.086443076,0.407298268,0.252349653,2.35E-07
Utility,RSTD,72,100,-214.35,NA,NA,434.7,446.36,0.437475311,0.144657691,1.512042457,0.985238019,0.204993116,0.041235684
Utility,RSTD,73,100,-138.64,NA,NA,283.28,294.94,0.081240393,0.858433881,1.576746266,0.263473261,0.159200123,0.578057236
Utility,RSTD,74,100,-242.28,NA,NA,490.56,502.22,0.76906401,0.423705151,0.055009087,0.778075458,0.612660803,3.57E-05
Utility,RSTD,75,100,-242.3,NA,NA,490.6,502.26,0.272335054,0.099244234,0.019572684,0.778075458,0.612660803,3.57E-05
Utility,RSTD,76,100,-187.63,NA,NA,381.26,392.92,0.714246998,0.356464033,1.335081906,0.847627748,0.53480155,0.089956841
Utility,RSTD,77,100,-185.41,NA,NA,376.82,388.48,0.1651053,0.620260003,2.117596302,0.672205635,0.155668195,0.112104237
Utility,RSTD,78,100,-193.59,NA,NA,393.18,404.84,0.948594216,0.818483958,0.400698857,0.681147874,0.689479962,0.123159713
Utility,RSTD,79,100,-242.4,NA,NA,490.8,502.46,0.641159481,0.713674182,0.041482872,0.814990968,0.565496223,3.52E-08
Utility,RSTD,80,100,-136.46,NA,NA,278.92,290.58,0.602592711,0.79892313,1.657775987,0.488916314,0.453200113,0.62551714
Utility,RSTD,81,100,-191.41,NA,NA,388.82,400.48,0.026832678,0.983408807,1.428271259,0.151863014,0.21067151,0.505048907
Utility,RSTD,82,100,-242.29,NA,NA,490.58,502.24,0.39037489,0.210965644,0.070930112,0.778075458,0.612660803,3.57E-05
Utility,RSTD,83,100,-242.4,NA,NA,490.8,502.46,0.909624357,0.065516321,0.479556284,0.169627951,0.499867473,6.77E-10
Utility,RSTD,84,100,-179.27,NA,NA,364.54,376.2,0.89458572,0.928069569,0.784675158,0.883920643,0.803033498,0.46415352
Utility,RSTD,85,100,-206.68,NA,NA,419.36,431.02,0.167125978,0.591124507,0.769183936,0.840725204,0.221267198,0.061611373
Utility,RSTD,86,100,-242.4,NA,NA,490.8,502.46,0.096351532,0.187938303,0.166461431,0.055072582,0.058955761,6.46E-10
Utility,RSTD,87,100,-78.11,NA,NA,162.22,173.88,0.81258235,0.879132094,4.40387531,0.417391452,0.712342627,3.302832124
Utility,RSTD,88,100,-224.33,NA,NA,454.66,466.32,0.44896121,0.690639522,0.123227803,0.862992394,0.275237951,0.027945506
Utility,RSTD,89,100,-191.07,NA,NA,388.14,399.8,0.352596259,0.519048273,0.771270071,0.798745004,0.372444186,0.092348182
Utility,RSTD,90,100,-184.51,NA,NA,375.02,386.68,0.713129502,0.112127762,3.417423472,0.826840979,0.500373632,0.100764508
Utility,RSTD,91,100,-242.4,NA,NA,490.8,502.46,0.102771485,0.098519151,0.348240172,0.679756315,0.052791766,2.03E-07
Utility,RSTD,92,100,-226.93,NA,NA,459.86,471.52,0.149973102,0.461772012,0.26133319,0.821728669,0.148833319,0.025298474
Utility,RSTD,93,100,-186.52,NA,NA,379.04,390.7,0.435881547,0.780427941,0.681397346,0.68788428,0.368182713,0.129475425
Utility,RSTD,94,100,-85.03,NA,NA,176.06,187.72,0.975024477,0.799848799,4.332818228,0.775909585,0.871606072,1.984043144
Utility,RSTD,95,100,-190.37,NA,NA,386.74,398.4,0.723246149,0.62337863,0.456225722,0.935378263,0.57925668,0.075748775
Utility,RSTD,96,100,-221.81,NA,NA,449.62,461.28,0.323681307,0.444453429,0.446843124,0.811483015,0.222154997,0.036177376
Utility,RSTD,97,100,-242.4,NA,NA,490.8,502.46,0.52151065,0.409498472,0.118169202,0.737443811,0.588815598,2.26E-07
Utility,RSTD,98,100,-189.77,NA,NA,385.54,397.2,0.418908317,0.978637759,0.211078093,0.637220391,0.494417782,0.128435252
Utility,RSTD,99,100,-188.38,NA,NA,382.76,394.42,0.789539839,0.418743935,2.493489913,0.587779728,0.45661858,0.124838817
Utility,RSTD,100,100,-233.4,NA,NA,472.8,484.46,0.956703608,0.607802341,0.108669339,0.303397278,0.608823265,0.021677888
Utility,Utility,1,100,-186.79,NA,NA,379.58,391.24,0.28510789,0.724670133,1.435616042,0.297959008,0.56338484,1.63147552
Utility,Utility,2,100,-240.22,NA,NA,486.44,498.1,0.950232451,0.206436974,0.364579517,0.999999771,0.218588665,0.222592126
Utility,Utility,3,100,-210.34,NA,NA,426.68,438.34,0.536011227,0.200363578,1.005684399,0.06825863,0.04177582,1.228573625
Utility,Utility,4,100,-226.67,NA,NA,459.34,471,0.321220334,0.649332832,0.142882495,0.069184132,3.29E-08,1.029563648
Utility,Utility,5,100,-188.82,NA,NA,383.64,395.3,0.525106648,0.973066304,0.392999499,0.347507763,0.925551,0.331806477
Utility,Utility,6,100,-91.22,NA,NA,188.44,200.1,0.895209939,0.943225271,3.353856489,0.871417116,0.973139886,1.700041545
Utility,Utility,7,100,-242.4,NA,NA,490.8,502.46,0.753931205,0.197620301,0.189836999,0.236825904,0.133941211,8.11E-08
Utility,Utility,8,100,-129.94,NA,NA,265.88,277.54,0.056064042,0.783013365,3.414416931,0.092724842,0.783401849,3.605907613
Utility,Utility,9,100,-191.11,NA,NA,388.22,399.88,0.479448032,0.989872475,0.208000437,0.568938942,0.734432505,0.400207491
Utility,Utility,10,100,-111.3,NA,NA,228.6,240.26,0.711294804,0.788163987,2.309730863,0.77716003,0.93732222,0.863187831
Utility,Utility,11,100,-113.81,NA,NA,233.62,245.28,0.504834934,0.797194604,2.505488173,0.418376253,0.612285054,4.997937074
Utility,Utility,12,100,-194.49,NA,NA,394.98,406.64,0.731893435,0.395451756,0.618170124,0.866124913,0.363462666,0.612426099
Utility,Utility,13,100,-181.73,NA,NA,369.46,381.12,0.27597738,0.511981163,2.391249828,0.417004518,0.076538454,4.999998872
Utility,Utility,14,100,-221.83,NA,NA,449.66,461.32,0.226354157,0.160335691,0.894037934,0.111384243,0.252926193,0.461376501
Utility,Utility,15,100,-105.01,NA,NA,216.02,227.68,0.315573724,0.984172471,1.696046736,0.352341101,0.666155861,4.99997259
Utility,Utility,16,100,-189.19,NA,NA,384.38,396.04,0.540354024,0.854036245,0.362152149,0.490691573,0.763849835,0.374158053
Utility,Utility,17,100,-197.05,NA,NA,400.1,411.76,0.663591618,0.066055891,1.975677816,0.858076252,0.065119915,1.621082387
Utility,Utility,18,100,-195.37,NA,NA,396.74,408.4,0.973287776,0.630256614,0.85552939,0.733599838,0.640910256,0.434667258
Utility,Utility,19,100,-191.1,NA,NA,388.2,399.86,0.340647829,0.98891032,0.211397309,0.549331753,0.775936474,0.32210147
Utility,Utility,20,100,-212.07,NA,NA,430.14,441.8,0.329378832,0.062854049,2.339677157,0.183792315,0.216866471,0.911076039
Utility,Utility,21,100,-242.4,NA,NA,490.8,502.46,0.285566802,0.050838586,0.410096169,0.581180526,0.099181455,8.35E-08
Utility,Utility,22,100,-196.1,NA,NA,398.2,409.86,0.684979063,0.438995203,0.685128961,0.800027512,0.383542733,0.781808995
Utility,Utility,23,100,-182.12,NA,NA,370.24,381.9,0.529962482,0.271155191,2.695036756,0.561474701,0.171345891,2.867689175
Utility,Utility,24,100,-203.96,NA,NA,413.92,425.58,0.779200295,0.728794122,0.160821524,0.824199155,0.274148235,0.657369885
Utility,Utility,25,100,-224.07,NA,NA,454.14,465.8,0.028121843,0.533772448,0.225168376,0.147370849,0.303217572,0.370581706
Utility,Utility,26,100,-218.15,NA,NA,442.3,453.96,0.12886257,0.170501331,1.375155286,0.078106385,7.43E-08,1.518854204
Utility,Utility,27,100,-147.14,NA,NA,300.28,311.94,0.980796685,0.860091791,1.200172115,0.930157914,0.609973344,3.685827684
Utility,Utility,28,100,-241.14,NA,NA,488.28,499.94,0.633000508,0.959949327,0.024020249,0.912698543,0.162608616,0.271081969
Utility,Utility,29,100,-183.36,NA,NA,372.72,384.38,0.234798391,0.405485673,3.895282304,0.164450061,0.161205144,3.889144398
Utility,Utility,30,100,-242.4,NA,NA,490.8,502.46,0.319981757,0.632078265,0.055958746,0.660419212,0.018967587,2.78E-07
Utility,Utility,31,100,-119.01,NA,NA,244.02,255.68,0.417691255,0.885661983,1.476226386,0.390209001,0.600926942,4.95536617
Utility,Utility,32,100,-242.4,NA,NA,490.8,502.46,0.119032545,0.605491037,0.045998277,0.619754075,0.085214777,2.20E-07
Utility,Utility,33,100,-105.77,NA,NA,217.54,229.2,0.82435292,0.753800751,2.898788968,0.819435426,0.81466937,1.729932452
Utility,Utility,34,100,-142.24,NA,NA,290.48,302.14,0.080542078,0.691564819,3.251044437,0.116947818,0.738104424,2.085253152
Utility,Utility,35,100,-193.1,NA,NA,392.2,403.86,0.788759883,0.407168375,0.881073235,0.783640584,0.12550019,1.758138965
Utility,Utility,36,100,-192.3,NA,NA,390.6,402.26,0.960197768,0.814909123,0.491239995,0.688188778,0.833252612,0.237812778
Utility,Utility,37,100,-241.26,NA,NA,488.52,500.18,0.983733647,0.387793876,0.184212701,0.999999903,0.023101564,0.495473574
Utility,Utility,38,100,-187.02,NA,NA,380.04,391.7,0.640330957,0.661732342,1.101572242,0.511086058,0.783751688,0.386388577
Utility,Utility,39,100,-175.39,NA,NA,356.78,368.44,0.591888565,0.781977394,1.173358509,0.312325117,0.993552868,0.361217486
Utility,Utility,40,100,-195.54,NA,NA,397.08,408.74,0.185236022,0.9270173,0.406216487,0.56814443,0.286816831,1.887030267
Utility,Utility,41,100,-188.66,NA,NA,383.32,394.98,0.595247176,0.540940156,1.711589193,0.520571489,0.652360775,0.57626901
Utility,Utility,42,100,-242.4,NA,NA,490.8,502.46,0.26540178,0.195171547,0.226954525,1.73E-06,0.608928865,4.92E-07
Utility,Utility,43,100,-242.39,NA,NA,490.78,502.44,0.604935176,0.398145136,0.048580125,0.319072273,7.00E-07,2.55E-06
Utility,Utility,44,100,-189.51,NA,NA,385.02,396.68,0.47024403,0.685449249,0.648697707,0.498667226,0.649077826,0.55035876
Utility,Utility,45,100,-214.63,NA,NA,435.26,446.92,0.371720403,0.503097831,0.322839246,0.0772776,0.03043281,1.213317881
Utility,Utility,46,100,-242.12,NA,NA,490.24,501.9,0.361050225,0.370053819,0.17356707,0.004128223,0.01545947,0.411624891
Utility,Utility,47,100,-122.83,NA,NA,251.66,263.32,0.594613759,0.789667063,2.045440037,0.42413408,0.881456661,1.05151231
Utility,Utility,48,100,-217.92,NA,NA,441.84,453.5,0.628910263,0.036939822,1.354085966,0.064611064,0.101881505,0.845412176
Utility,Utility,49,100,-191.4,NA,NA,388.8,400.46,0.254382239,0.857857149,0.936107956,0.258343591,0.893814983,0.447159575
Utility,Utility,50,100,-189.01,NA,NA,384.02,395.68,0.629901704,0.599634443,1.13030682,0.531371858,0.652528667,0.573594223
Utility,Utility,51,100,-189.1,NA,NA,384.2,395.86,0.958562755,0.446684151,1.468605189,0.62130368,0.303483131,1.13285634
